timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
335000,1.494,1.81,0.171,0.109,0.009,0.005,0.568,0.138
336000,0.639,1.89,0.17,0.118,0.009,0.005,0.556,0.142
337000,3.659,1.78,0.167,0.117,0.01,0.004,0.548,0.154
338000,4.934,1.89,0.144,0.125,0.015,0.011,0.531,0.174
339000,4.379,1.85,0.168,0.113,0.006,0.001,0.569,0.143
340000,2.5834,1.84,0.152,0.117,0.011,0.005,0.548,0.167
341000,3.422,1.82,0.158,0.13,0.004,0.007,0.548,0.153
342000,1.646,1.82,0.152,0.116,0.004,0.007,0.55,0.171
343000,1.171,1.89,0.152,0.132,0.003,0.008,0.539,0.166
344000,5.489,1.84,0.157,0.13,0.007,0.007,0.561,0.138
345000,2.441,1.92,0.147,0.132,0.002,0.01,0.546,0.163
346000,3.836,1.79,0.175,0.105,0.004,0.007,0.574,0.135
347000,2.63,1.81,0.168,0.108,0.009,0.007,0.557,0.151
348000,-0.328,1.84,0.152,0.126,0.01,0.008,0.543,0.161
349000,2.134,1.84,0.16,0.123,0.009,0.008,0.549,0.151
350000,3.825,1.86,0.162,0.125,0.003,0.007,0.554,0.149
351000,2.192,1.9,0.159,0.13,0.009,0.009,0.549,0.144
352000,2.714,1.88,0.168,0.115,0.005,0.003,0.551,0.158
353000,3.711,1.83,0.151,0.132,0.005,0.007,0.548,0.157
354000,2.919,1.81,0.147,0.136,0.005,0.006,0.543,0.163
355000,1.3012,1.8,0.166,0.131,0.005,0.005,0.549,0.144
356000,0.2472,1.86,0.168,0.13,0.01,0.005,0.546,0.141
357000,3.492,1.87,0.169,0.129,0.008,0.006,0.537,0.151
358000,3.385,1.75,0.181,0.119,0.011,0.007,0.549,0.133
359000,1.092,1.86,0.174,0.129,0.013,0.008,0.54,0.136
360000,5.6472,1.77,0.17,0.114,0.015,0.013,0.54,0.148
361000,2.576,1.89,0.161,0.143,0.01,0.006,0.525,0.155
362000,3.52,1.88,0.153,0.13,0.005,0.011,0.532,0.169
363000,5.258,1.82,0.152,0.135,0.01,0.014,0.534,0.155
364000,3.7364,1.81,0.161,0.146,0.01,0.006,0.523,0.154
365000,4.419,2.03,0.152,0.134,0.011,0.009,0.547,0.147
366000,3.7754,1.93,0.151,0.143,0.012,0.008,0.518,0.168
367000,3.913,1.98,0.153,0.143,0.008,0.008,0.519,0.169
368000,3.223,1.83,0.145,0.136,0.012,0.007,0.534,0.166
369000,0.819,1.93,0.138,0.152,0.01,0.003,0.53,0.167
370000,3.065,1.89,0.152,0.13,0.01,0.007,0.556,0.145
371000,2.217,1.78,0.153,0.142,0.007,0.009,0.536,0.153
372000,3.258,1.81,0.162,0.126,0.006,0.006,0.554,0.146
373000,4.077,1.91,0.155,0.129,0.014,0.01,0.543,0.149
374000,1.111,1.86,0.157,0.147,0.004,0.01,0.543,0.139
375000,4.2922,1.93,0.16,0.126,0.003,0.011,0.557,0.143
376000,4.05,1.99,0.144,0.144,0.01,0.007,0.542,0.153
377000,1.4674,1.79,0.168,0.133,0.009,0.007,0.541,0.142
378000,2.745,1.92,0.144,0.153,0.012,0.008,0.535,0.148
379000,0.649,1.97,0.138,0.153,0.006,0.005,0.552,0.146
380000,2.988,1.92,0.144,0.143,0.012,0.009,0.537,0.155
381000,3.57,2.0,0.147,0.15,0.004,0.007,0.542,0.15
382000,4.3774,1.86,0.154,0.155,0.006,0.007,0.535,0.143
383000,2.153,1.95,0.135,0.146,0.007,0.007,0.552,0.153
384000,3.813,1.91,0.148,0.154,0.011,0.008,0.53,0.149
385000,4.715,1.98,0.15,0.163,0.014,0.003,0.529,0.141
386000,-1.1816,2.01,0.129,0.161,0.009,0.004,0.531,0.166
387000,4.288,2.03,0.137,0.162,0.01,0.009,0.526,0.156
388000,2.8214,1.9,0.146,0.151,0.008,0.004,0.542,0.149
