phase,timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
2,1716521,1.124,1.57,0.009,0.06,0.007,0.06,0.479,0.385
2,1717521,1.5584,1.52,0.015,0.062,0.009,0.042,0.491,0.381
2,1718521,1.4804,1.54,0.011,0.066,0.009,0.062,0.477,0.375
2,1719521,1.6264,1.51,0.016,0.063,0.006,0.047,0.494,0.374
2,1720521,2.1416,1.5,0.011,0.07,0.004,0.044,0.5,0.371
2,1721521,2.6488,1.52,0.021,0.067,0.006,0.036,0.492,0.378
2,1722521,2.0352,1.49,0.012,0.054,0.005,0.036,0.513,0.38
2,1723521,2.2612,1.53,0.013,0.061,0.004,0.059,0.476,0.387
2,1724521,2.4384,1.52,0.014,0.055,0.009,0.043,0.493,0.386
2,1725521,1.2844,1.52,0.015,0.065,0.008,0.044,0.493,0.375
2,1726521,1.4532,1.53,0.012,0.071,0.002,0.045,0.492,0.378
2,1727521,1.4896,1.58,0.015,0.086,0.007,0.031,0.47,0.391
2,1728521,0.798,1.51,0.015,0.068,0.004,0.038,0.497,0.378
2,1729521,1.8792,1.54,0.008,0.055,0.002,0.036,0.512,0.387
2,1730521,1.092,1.49,0.008,0.07,0.004,0.033,0.506,0.379
2,1731521,1.6972,1.55,0.014,0.074,0.004,0.03,0.498,0.38
2,1732521,1.4848,1.5,0.015,0.064,0.004,0.026,0.516,0.375
2,1733521,2.2044,1.51,0.014,0.064,0.002,0.04,0.512,0.368
2,1734521,1.436,1.53,0.008,0.077,0.003,0.031,0.496,0.385
2,1735521,0.934,1.54,0.016,0.07,0.003,0.03,0.507,0.374
2,1736521,1.9192,1.6,0.016,0.061,0.0,0.031,0.514,0.378
2,1737521,1.6376,1.47,0.014,0.06,0.004,0.029,0.506,0.387
2,1738521,2.4872,1.53,0.018,0.068,0.001,0.03,0.501,0.382
2,1739521,-0.0568,1.59,0.014,0.076,0.004,0.027,0.486,0.393
2,1740521,1.3492,1.48,0.017,0.061,0.001,0.025,0.511,0.385
2,1741521,1.2112,1.53,0.015,0.07,0.002,0.035,0.501,0.377
2,1742521,0.52,1.53,0.01,0.054,0.003,0.023,0.522,0.388
2,1743521,1.1112,1.53,0.012,0.069,0.0,0.033,0.496,0.39
2,1744521,2.5064,1.5,0.014,0.056,0.003,0.029,0.504,0.394
2,1745521,0.5032,1.53,0.012,0.068,0.002,0.041,0.488,0.389
2,1746521,2.288,1.52,0.014,0.061,0.001,0.036,0.501,0.387
2,1747521,1.934,1.48,0.013,0.071,0.0,0.044,0.489,0.383
2,1748521,1.7232,1.54,0.013,0.068,0.003,0.049,0.481,0.386
2,1749521,1.406,1.53,0.017,0.057,0.001,0.041,0.493,0.391
2,1750521,0.7384,1.51,0.01,0.062,0.002,0.04,0.5,0.386
2,1751521,1.5196,1.55,0.013,0.06,0.001,0.046,0.501,0.379
2,1752521,2.1392,1.58,0.014,0.063,0.002,0.029,0.505,0.387
2,1753521,1.844,1.53,0.01,0.058,0.001,0.035,0.502,0.394
2,1754521,1.9672,1.54,0.017,0.063,0.001,0.025,0.505,0.389
2,1755521,-0.0088,1.59,0.016,0.069,0.001,0.038,0.485,0.391
2,1756521,2.4332,1.57,0.018,0.084,0.001,0.032,0.494,0.371
2,1757521,2.29,1.54,0.024,0.064,0.002,0.022,0.504,0.384
2,1758521,1.546,1.57,0.015,0.069,0.001,0.027,0.498,0.39
2,1759521,2.422,1.56,0.018,0.073,0.001,0.033,0.5,0.375
2,1760521,2.4512,1.51,0.016,0.07,0.002,0.029,0.505,0.378
2,1761521,-0.2448,1.55,0.008,0.058,0.001,0.046,0.501,0.386
2,1762521,1.3732,1.54,0.012,0.064,0.001,0.024,0.532,0.367
2,1763521,1.914,1.55,0.01,0.057,0.001,0.045,0.504,0.383
2,1764521,1.4232,1.54,0.013,0.065,0.002,0.031,0.497,0.392
2,1765521,1.958,1.64,0.017,0.08,0.001,0.04,0.486,0.376
2,1766521,1.7884,1.54,0.014,0.078,0.0,0.038,0.486,0.384
2,1767521,2.0112,1.5,0.003,0.056,0.002,0.036,0.505,0.398
2,1768521,0.97,1.51,0.011,0.069,0.001,0.031,0.502,0.386
2,1769521,1.6232,1.51,0.018,0.06,0.002,0.034,0.51,0.376
2,1770521,1.6712,1.46,0.02,0.068,0.003,0.027,0.508,0.374
2,1771521,2.4212,1.51,0.017,0.067,0.003,0.039,0.485,0.389
2,1772521,0.5592,1.53,0.009,0.075,0.004,0.033,0.503,0.376
2,1773521,2.008,1.52,0.018,0.058,0.004,0.046,0.494,0.38
2,1774521,0.2444,1.52,0.011,0.073,0.005,0.021,0.51,0.38
2,1775521,1.9192,1.53,0.012,0.066,0.001,0.04,0.5,0.381
2,1776521,1.4404,1.54,0.016,0.073,0.003,0.021,0.513,0.374
2,1777521,1.768,1.59,0.013,0.062,0.003,0.016,0.525,0.381
2,1778521,1.5076,1.54,0.015,0.068,0.004,0.05,0.485,0.378
2,1779521,1.7272,1.55,0.013,0.061,0.005,0.051,0.499,0.371
2,1780521,0.7816,1.52,0.012,0.072,0.002,0.048,0.485,0.381
2,1781521,1.2684,1.55,0.021,0.081,0.002,0.047,0.473,0.376
2,1782521,0.1152,1.55,0.018,0.071,0.004,0.034,0.498,0.375
2,1783521,1.7132,1.53,0.01,0.069,0.001,0.053,0.501,0.366
2,1784521,2.094,1.57,0.017,0.071,0.0,0.028,0.508,0.376
2,1785521,2.5772,1.57,0.014,0.077,0.003,0.032,0.497,0.377
2,1786521,2.0988,1.55,0.02,0.065,0.002,0.028,0.509,0.376
2,1787521,0.814,1.52,0.017,0.061,0.001,0.022,0.523,0.376
2,1788521,1.488,1.56,0.014,0.062,0.001,0.038,0.509,0.376
2,1789521,0.47,1.55,0.012,0.062,0.001,0.031,0.521,0.373
2,1790521,1.7904,1.62,0.008,0.05,0.001,0.026,0.531,0.384
2,1791521,-0.502,1.53,0.014,0.064,0.004,0.034,0.51,0.374
2,1792521,1.0676,1.56,0.014,0.065,0.003,0.04,0.506,0.372
2,1793521,1.9032,1.52,0.012,0.071,0.003,0.044,0.492,0.378
2,1794521,0.6272,1.51,0.017,0.07,0.002,0.032,0.509,0.37
2,1795521,1.492,1.59,0.013,0.065,0.002,0.045,0.494,0.381
2,1796521,0.8868,1.53,0.02,0.066,0.004,0.036,0.499,0.375
2,1797521,1.1764,1.53,0.015,0.066,0.005,0.044,0.492,0.378
2,1798521,1.5836,1.52,0.017,0.066,0.004,0.044,0.485,0.384
2,1799521,0.4224,1.56,0.009,0.078,0.004,0.036,0.495,0.378
2,1800521,0.9264,1.58,0.017,0.069,0.001,0.03,0.509,0.374
2,1801521,0.8076,1.61,0.019,0.071,0.001,0.041,0.492,0.376
2,1802521,1.1512,1.53,0.011,0.073,0.004,0.025,0.508,0.379
2,1803521,2.7732,1.48,0.012,0.064,0.001,0.028,0.518,0.377
2,1804521,-0.1228,1.55,0.012,0.071,0.001,0.018,0.522,0.376
2,1805521,1.0272,1.52,0.014,0.062,0.002,0.027,0.516,0.379
2,1806521,1.7024,1.55,0.007,0.069,0.002,0.03,0.501,0.391
2,1807521,1.0812,1.61,0.011,0.065,0.002,0.024,0.509,0.389
2,1808521,0.032,1.53,0.009,0.074,0.001,0.018,0.512,0.386
2,1809521,1.6804,1.55,0.01,0.061,0.002,0.019,0.518,0.39
2,1810521,1.6764,1.5,0.01,0.068,0.001,0.023,0.512,0.386
2,1811521,1.2044,1.58,0.012,0.065,0.003,0.027,0.502,0.391
2,1812521,2.6992,1.56,0.013,0.075,0.001,0.015,0.506,0.39
2,1813521,0.66,1.55,0.011,0.068,0.0,0.02,0.514,0.387
2,1814521,2.1284,1.51,0.007,0.058,0.003,0.022,0.529,0.381
2,1815521,0.768,1.5,0.012,0.087,0.004,0.028,0.485,0.384
2,1816521,1.3072,1.47,0.008,0.063,0.001,0.03,0.511,0.387
2,1817521,0.786,1.56,0.016,0.076,0.0,0.032,0.497,0.379
2,1818521,1.59,1.49,0.008,0.071,0.001,0.026,0.509,0.385
2,1819521,2.4164,1.53,0.008,0.057,0.004,0.034,0.506,0.391
2,1820521,1.9644,1.58,0.011,0.073,0.001,0.028,0.506,0.381
2,1821521,0.5968,1.56,0.009,0.065,0.006,0.045,0.49,0.385
2,1822521,2.3328,1.6,0.012,0.066,0.002,0.033,0.503,0.384
2,1823521,1.2164,1.53,0.015,0.055,0.004,0.041,0.498,0.387
2,1824521,1.9172,1.54,0.014,0.054,0.004,0.025,0.518,0.385
2,1825521,1.0468,1.49,0.011,0.057,0.005,0.042,0.489,0.396
2,1826521,1.7188,1.51,0.015,0.067,0.001,0.041,0.491,0.385
2,1827521,0.8624,1.59,0.015,0.058,0.003,0.029,0.512,0.383
2,1828521,1.4444,1.5,0.018,0.072,0.011,0.038,0.49,0.371
2,1829521,0.3984,1.6,0.013,0.081,0.004,0.035,0.484,0.383
2,1830521,1.7436,1.55,0.013,0.08,0.005,0.04,0.471,0.391
2,1831521,2.9108,1.54,0.017,0.071,0.005,0.058,0.47,0.379
2,1832521,1.4992,1.5,0.018,0.065,0.006,0.037,0.491,0.383
2,1833521,0.2112,1.53,0.019,0.078,0.006,0.035,0.478,0.384
2,1834521,2.6004,1.53,0.015,0.072,0.002,0.031,0.495,0.385
2,1835521,1.9324,1.59,0.016,0.065,0.003,0.028,0.499,0.389
2,1836521,1.0632,1.56,0.015,0.078,0.001,0.037,0.496,0.373
2,1837521,1.2636,1.59,0.025,0.067,0.004,0.034,0.479,0.391
2,1838521,1.8136,1.54,0.012,0.07,0.001,0.039,0.493,0.385
2,1839521,2.0952,1.51,0.008,0.068,0.0,0.037,0.502,0.385
2,1840521,0.9472,1.58,0.015,0.059,0.001,0.026,0.511,0.388
2,1841521,1.0116,1.57,0.013,0.069,0.002,0.03,0.507,0.379
2,1842521,0.8544,1.59,0.014,0.053,0.0,0.025,0.511,0.397
2,1843521,2.3372,1.49,0.009,0.068,0.0,0.031,0.494,0.398
2,1844521,1.8952,1.59,0.017,0.064,0.004,0.02,0.519,0.376
2,1845521,1.4392,1.54,0.011,0.065,0.002,0.026,0.513,0.383
2,1846521,0.8752,1.56,0.02,0.072,0.001,0.029,0.487,0.391
2,1847521,1.8048,1.54,0.018,0.062,0.0,0.027,0.507,0.386
2,1848521,1.1704,1.56,0.015,0.067,0.001,0.026,0.494,0.397
2,1849521,2.2272,1.51,0.018,0.072,0.001,0.024,0.501,0.384
2,1850521,0.5052,1.51,0.016,0.069,0.0,0.028,0.475,0.412
2,1851521,2.458,1.49,0.013,0.065,0.0,0.031,0.495,0.396
2,1852521,1.622,1.49,0.019,0.069,0.002,0.026,0.49,0.394
2,1853521,1.3144,1.45,0.011,0.051,0.001,0.035,0.512,0.39
2,1854521,2.5584,1.45,0.017,0.077,0.001,0.022,0.485,0.398
2,1855521,1.0532,1.54,0.021,0.06,0.001,0.03,0.497,0.391
2,1856521,2.0556,1.52,0.014,0.06,0.0,0.028,0.522,0.376
2,1857521,1.8772,1.51,0.01,0.076,0.002,0.027,0.502,0.383
2,1858521,1.346,1.52,0.016,0.071,0.001,0.029,0.498,0.385
2,1859521,2.2832,1.55,0.02,0.068,0.001,0.029,0.504,0.378
2,1860521,1.468,1.5,0.011,0.062,0.001,0.03,0.501,0.395
2,1861521,1.5112,1.56,0.012,0.065,0.0,0.025,0.517,0.381
2,1862521,2.108,1.52,0.014,0.064,0.001,0.02,0.515,0.386
2,1863521,-0.0788,1.5,0.01,0.078,0.0,0.028,0.49,0.394
2,1864521,2.774,1.55,0.006,0.045,0.001,0.017,0.535,0.396
2,1865521,1.516,1.55,0.015,0.066,0.002,0.033,0.496,0.388
2,1866521,1.7816,1.53,0.023,0.056,0.001,0.025,0.518,0.377
2,1867521,1.3728,1.52,0.015,0.069,0.0,0.027,0.509,0.38
2,1868521,0.7364,1.59,0.013,0.066,0.002,0.03,0.496,0.393
2,1869521,1.186,1.57,0.016,0.063,0.001,0.027,0.506,0.387
2,1870521,2.118,1.53,0.018,0.062,0.002,0.025,0.519,0.374
2,1871521,1.2884,1.53,0.013,0.066,0.0,0.022,0.511,0.388
2,1872521,1.3192,1.59,0.006,0.071,0.0,0.013,0.521,0.389
2,1873521,1.566,1.52,0.012,0.061,0.0,0.021,0.513,0.393
2,1874521,1.5064,1.5,0.018,0.068,0.001,0.019,0.516,0.378
2,1875521,0.694,1.49,0.016,0.055,0.001,0.017,0.521,0.39
2,1876521,1.396,1.52,0.014,0.069,0.001,0.033,0.496,0.387
2,1877521,1.248,1.54,0.011,0.062,0.001,0.025,0.515,0.386
2,1878521,1.024,1.52,0.015,0.055,0.0,0.022,0.516,0.392
2,1879521,2.7292,1.5,0.016,0.06,0.001,0.017,0.526,0.38
2,1880521,2.2052,1.49,0.012,0.074,0.0,0.018,0.511,0.385
2,1881521,2.604,1.47,0.011,0.062,0.0,0.028,0.523,0.376
2,1882521,1.556,1.5,0.013,0.063,0.0,0.016,0.52,0.388
2,1883521,1.968,1.48,0.017,0.075,0.0,0.025,0.5,0.383
2,1884521,0.5644,1.49,0.013,0.074,0.001,0.021,0.512,0.379
2,1885521,1.196,1.53,0.007,0.076,0.001,0.029,0.492,0.395
2,1886521,1.9864,1.54,0.01,0.071,0.0,0.024,0.496,0.399
2,1887521,1.7304,1.5,0.014,0.081,0.001,0.02,0.495,0.389
2,1888521,0.95,1.49,0.015,0.062,0.001,0.019,0.517,0.386
2,1889521,1.872,1.47,0.015,0.07,0.002,0.016,0.511,0.386
2,1890521,0.9432,1.52,0.019,0.065,0.001,0.022,0.5,0.393
2,1891521,1.8172,1.51,0.013,0.073,0.0,0.021,0.51,0.383
2,1892521,2.278,1.54,0.018,0.066,0.0,0.011,0.519,0.386
2,1893521,0.4352,1.49,0.007,0.065,0.0,0.016,0.523,0.389
2,1894521,2.002,1.51,0.012,0.067,0.001,0.008,0.521,0.391
2,1895521,2.2912,1.45,0.014,0.059,0.001,0.018,0.521,0.387
2,1896521,1.3512,1.56,0.017,0.069,0.0,0.013,0.52,0.381
2,1897521,1.8032,1.51,0.014,0.053,0.0,0.015,0.532,0.386
2,1898521,1.384,1.51,0.015,0.072,0.001,0.02,0.501,0.391
2,1899521,1.294,1.51,0.01,0.065,0.0,0.019,0.517,0.389
2,1900521,1.6352,1.52,0.012,0.059,0.0,0.015,0.517,0.397
2,1901521,1.0072,1.48,0.02,0.069,0.0,0.02,0.507,0.384
2,1902521,1.8652,1.48,0.016,0.075,0.001,0.015,0.503,0.39
2,1903521,1.6296,1.52,0.013,0.062,0.001,0.062,0.475,0.387
2,1904521,2.7792,1.46,0.012,0.064,0.002,0.039,0.489,0.394
2,1905521,1.5876,1.57,0.023,0.067,0.0,0.04,0.493,0.377
2,1906521,2.7968,1.52,0.01,0.06,0.001,0.054,0.495,0.38
2,1907521,0.8932,1.54,0.011,0.059,0.002,0.034,0.502,0.392
2,1908521,1.4688,1.53,0.021,0.077,0.001,0.041,0.476,0.384
2,1909521,0.6624,1.55,0.018,0.065,0.001,0.033,0.5,0.383
2,1910521,0.3792,1.4,0.007,0.061,0.001,0.037,0.503,0.391
2,1911521,1.9976,1.46,0.013,0.07,0.0,0.03,0.507,0.38
2,1912521,2.1764,1.56,0.014,0.06,0.0,0.032,0.515,0.379
2,1913521,0.4904,1.52,0.019,0.057,0.003,0.037,0.509,0.375
2,1914521,1.646,1.56,0.016,0.085,0.001,0.023,0.495,0.38
2,1915521,2.5032,1.56,0.023,0.069,0.003,0.032,0.5,0.373
2,1916521,0.9384,1.47,0.008,0.067,0.001,0.03,0.512,0.382
2,1917521,1.6812,1.58,0.016,0.068,0.001,0.023,0.511,0.381
2,1918521,1.54,1.53,0.013,0.064,0.001,0.024,0.51,0.388
2,1919521,2.7504,1.53,0.009,0.07,0.001,0.027,0.505,0.388
2,1920521,1.878,1.45,0.01,0.055,0.0,0.014,0.532,0.389
2,1921521,1.5012,1.57,0.011,0.076,0.0,0.022,0.502,0.389
2,1922521,2.742,1.49,0.013,0.07,0.002,0.027,0.502,0.386
2,1923521,1.6044,1.52,0.008,0.065,0.0,0.03,0.513,0.384
2,1924521,0.774,1.51,0.015,0.067,0.002,0.012,0.526,0.378
2,1925521,0.9324,1.57,0.02,0.065,0.001,0.025,0.509,0.38
2,1926521,2.5468,1.54,0.012,0.079,0.0,0.027,0.499,0.383
2,1927521,1.8064,1.54,0.015,0.08,0.001,0.026,0.498,0.38
2,1928521,1.0936,1.47,0.012,0.076,0.004,0.036,0.493,0.379
2,1929521,2.1004,1.5,0.01,0.067,0.001,0.031,0.493,0.398
2,1930521,2.0864,1.56,0.01,0.055,0.0,0.034,0.51,0.391
2,1931521,1.8992,1.47,0.013,0.076,0.002,0.031,0.492,0.386
2,1932521,1.962,1.49,0.012,0.073,0.0,0.025,0.509,0.381
2,1933521,2.2836,1.51,0.004,0.078,0.001,0.036,0.491,0.39
2,1934521,1.94,1.47,0.012,0.072,0.002,0.019,0.506,0.389
2,1935521,0.8572,1.51,0.019,0.059,0.002,0.03,0.502,0.388
2,1936521,2.7416,1.56,0.011,0.072,0.0,0.023,0.513,0.381
2,1937521,2.2244,1.54,0.009,0.062,0.001,0.023,0.519,0.386
2,1938521,0.9944,1.55,0.005,0.073,0.003,0.024,0.505,0.39
2,1939521,1.8204,1.49,0.016,0.056,0.003,0.022,0.519,0.384
2,1940521,1.9608,1.46,0.016,0.074,0.0,0.019,0.513,0.378
2,1941521,3.0104,1.56,0.012,0.06,0.001,0.019,0.519,0.389
2,1942521,1.404,1.53,0.009,0.064,0.002,0.019,0.523,0.383
2,1943521,1.744,1.52,0.016,0.063,0.001,0.018,0.516,0.386
2,1944521,1.596,1.52,0.013,0.059,0.002,0.008,0.528,0.39
2,1945521,1.626,1.54,0.014,0.065,0.004,0.013,0.522,0.382
2,1946521,1.3872,1.55,0.019,0.072,0.005,0.015,0.505,0.384
2,1947521,1.686,1.55,0.015,0.063,0.002,0.015,0.523,0.382
2,1948521,3.704,1.47,0.013,0.066,0.004,0.014,0.525,0.378
2,1949521,1.9012,1.57,0.015,0.074,0.003,0.009,0.518,0.381
2,1950521,0.9464,1.56,0.018,0.063,0.003,0.019,0.521,0.376
2,1951521,1.0452,1.57,0.012,0.071,0.003,0.019,0.509,0.386
2,1952521,2.1044,1.48,0.019,0.054,0.001,0.023,0.518,0.385
2,1953521,2.9152,1.47,0.013,0.076,0.0,0.033,0.496,0.382
2,1954521,2.2216,1.51,0.017,0.069,0.003,0.025,0.501,0.385
2,1955521,1.8192,1.45,0.013,0.062,0.002,0.029,0.506,0.388
2,1956521,1.0752,1.52,0.017,0.064,0.001,0.02,0.505,0.393
2,1957521,2.2884,1.51,0.011,0.066,0.003,0.018,0.509,0.393
2,1958521,1.152,1.52,0.017,0.07,0.0,0.017,0.514,0.382
2,1959521,1.69,1.54,0.01,0.066,0.003,0.009,0.522,0.39
2,1960521,2.644,1.47,0.014,0.083,0.003,0.009,0.498,0.393
2,1961521,0.8252,1.49,0.012,0.064,0.004,0.009,0.516,0.395
2,1962521,2.4,1.49,0.009,0.068,0.003,0.008,0.523,0.389
2,1963521,1.4552,1.52,0.011,0.063,0.002,0.013,0.522,0.389
2,1964521,1.524,1.49,0.014,0.066,0.005,0.008,0.521,0.386
2,1965521,1.0512,1.55,0.018,0.066,0.0,0.017,0.514,0.385
2,1966521,2.1064,1.5,0.006,0.065,0.002,0.019,0.522,0.386
2,1967521,1.8084,1.54,0.015,0.066,0.002,0.016,0.516,0.385
2,1968521,2.0112,1.52,0.016,0.075,0.001,0.018,0.506,0.384
2,1969521,2.0884,1.52,0.009,0.059,0.0,0.009,0.523,0.4
2,1970521,1.836,1.49,0.009,0.07,0.0,0.01,0.511,0.4
2,1971521,1.374,1.53,0.015,0.058,0.001,0.014,0.525,0.387
2,1972521,1.022,1.55,0.01,0.068,0.0,0.006,0.527,0.389
2,1973521,0.1612,1.51,0.012,0.065,0.001,0.012,0.514,0.396
2,1974521,1.756,1.5,0.015,0.06,0.002,0.004,0.523,0.396
2,1975521,2.098,1.44,0.013,0.06,0.0,0.013,0.534,0.38
2,1976521,2.0616,1.55,0.019,0.049,0.0,0.013,0.521,0.398
2,1977521,3.0184,1.52,0.009,0.063,0.002,0.013,0.514,0.399
2,1978521,0.938,1.52,0.012,0.07,0.0,0.011,0.514,0.393
2,1979521,1.392,1.56,0.01,0.063,0.001,0.009,0.535,0.382
2,1980521,1.788,1.51,0.014,0.068,0.002,0.018,0.513,0.385
2,1981521,1.374,1.52,0.009,0.07,0.0,0.006,0.528,0.387
2,1982521,1.8244,1.51,0.004,0.079,0.001,0.009,0.515,0.392
2,1983521,2.0372,1.52,0.013,0.066,0.004,0.011,0.524,0.382
2,1984521,1.0212,1.51,0.012,0.071,0.004,0.009,0.516,0.388
2,1985521,2.1172,1.53,0.01,0.056,0.003,0.012,0.535,0.384
2,1986521,1.5172,1.48,0.013,0.066,0.005,0.018,0.511,0.387
2,1987521,2.1152,1.53,0.009,0.074,0.002,0.012,0.522,0.381
2,1988521,1.0572,1.54,0.018,0.075,0.002,0.015,0.514,0.376
2,1989521,1.268,1.47,0.016,0.071,0.002,0.008,0.532,0.371
2,1990521,1.2572,1.61,0.015,0.064,0.002,0.01,0.523,0.386
2,1991521,2.384,1.49,0.015,0.06,0.001,0.012,0.536,0.376
2,1992521,1.6492,1.5,0.012,0.067,0.001,0.007,0.541,0.372
2,1993521,1.4064,1.5,0.009,0.067,0.0,0.012,0.531,0.381
2,1994521,1.35,1.54,0.01,0.069,0.002,0.007,0.518,0.394
2,1995521,0.838,1.54,0.013,0.068,0.001,0.013,0.521,0.384
2,1996521,0.4792,1.53,0.011,0.073,0.0,0.006,0.527,0.383
2,1997521,0.2552,1.51,0.019,0.068,0.0,0.011,0.523,0.379
2,1998521,1.6572,1.52,0.014,0.067,0.0,0.005,0.539,0.375
2,1999521,2.272,1.49,0.02,0.072,0.001,0.003,0.528,0.376
2,2000521,2.2012,1.49,0.015,0.062,0.0,0.006,0.537,0.38
2,2001521,1.648,1.58,0.019,0.068,0.0,0.007,0.53,0.376
2,2002521,2.114,1.48,0.01,0.073,0.0,0.006,0.534,0.377
2,2003521,2.012,1.52,0.01,0.084,0.002,0.006,0.516,0.382
2,2004521,1.508,1.52,0.02,0.073,0.001,0.003,0.532,0.371
2,2004992,2.0284,1.52,0.0212,0.0807,0.0,0.0085,0.5265,0.3631
