timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1135521,3.623,2.0,0.152,0.198,0.0,0.002,0.619,0.029
1136521,2.487,1.97,0.16,0.194,0.002,0.002,0.608,0.034
1137521,1.2964,2.02,0.143,0.214,0.006,0.002,0.607,0.028
1138521,2.065,1.92,0.191,0.156,0.002,0.003,0.626,0.022
1139521,4.959,2.02,0.15,0.203,0.003,0.001,0.615,0.028
1140521,2.544,1.93,0.164,0.185,0.001,0.003,0.623,0.024
1141521,4.6964,1.89,0.159,0.19,0.0,0.001,0.619,0.031
1142521,1.926,2.04,0.147,0.208,0.002,0.003,0.613,0.027
1143521,1.75,1.95,0.155,0.196,0.003,0.004,0.613,0.029
1144521,2.644,1.92,0.161,0.198,0.0,0.002,0.613,0.026
1145521,4.424,2.08,0.156,0.2,0.002,0.002,0.612,0.028
1146521,3.0672,1.94,0.15,0.197,0.001,0.002,0.621,0.029
1147521,4.036,1.93,0.148,0.205,0.002,0.0,0.618,0.027
1148521,3.6306,1.94,0.132,0.209,0.0,0.004,0.617,0.038
1149521,3.64,2.09,0.136,0.211,0.0,0.002,0.614,0.037
1150521,5.121,2.1,0.144,0.214,0.001,0.002,0.613,0.026
1151521,2.264,2.0,0.15,0.196,0.001,0.002,0.623,0.028
1152521,1.562,1.89,0.141,0.215,0.003,0.002,0.615,0.024
1153521,1.698,1.8,0.144,0.202,0.002,0.002,0.627,0.023
1154521,6.6954,2.29,0.14,0.213,0.002,0.003,0.617,0.025
1155521,3.481,1.96,0.152,0.2,0.003,0.003,0.619,0.023
1156521,4.088,1.95,0.135,0.205,0.003,0.006,0.62,0.031
1157521,3.072,2.07,0.146,0.21,0.001,0.002,0.617,0.024
1158521,2.307,1.97,0.14,0.204,0.002,0.006,0.627,0.021
1159521,1.957,1.98,0.147,0.209,0.003,0.004,0.621,0.016
1160521,3.206,1.87,0.152,0.194,0.002,0.003,0.625,0.024
1161521,4.859,1.98,0.128,0.224,0.006,0.005,0.612,0.025
1162521,0.9284,2.08,0.136,0.208,0.004,0.002,0.626,0.024
1163521,2.493,1.97,0.145,0.202,0.002,0.001,0.627,0.023
1164521,4.0082,2.12,0.153,0.196,0.008,0.003,0.611,0.029
1165521,3.897,1.93,0.14,0.207,0.008,0.003,0.613,0.029
1166521,3.241,2.06,0.138,0.203,0.01,0.006,0.617,0.026
1167521,2.945,2.05,0.155,0.194,0.003,0.003,0.618,0.027
1168521,2.779,2.14,0.142,0.212,0.008,0.005,0.605,0.028
1169521,4.367,2.02,0.146,0.215,0.009,0.002,0.609,0.019
1170521,4.098,2.09,0.142,0.207,0.016,0.002,0.612,0.021
1171521,2.815,1.95,0.141,0.209,0.012,0.003,0.611,0.024
1172521,4.607,1.92,0.163,0.19,0.007,0.002,0.615,0.023
1173521,3.425,1.95,0.137,0.223,0.006,0.001,0.605,0.028
1174521,1.617,1.98,0.145,0.212,0.008,0.001,0.608,0.026
1175521,2.02,2.0,0.149,0.203,0.009,0.003,0.614,0.022
1176521,2.0146,1.92,0.16,0.189,0.005,0.002,0.612,0.032
1177521,4.007,1.88,0.151,0.206,0.003,0.003,0.615,0.022
1178521,4.942,2.05,0.148,0.205,0.002,0.002,0.603,0.04
1179521,2.218,1.87,0.153,0.192,0.001,0.003,0.623,0.028
1180521,1.929,1.89,0.151,0.197,0.004,0.001,0.614,0.033
1181521,4.4746,2.07,0.152,0.204,0.006,0.0,0.601,0.037
1182521,3.782,1.99,0.146,0.201,0.003,0.003,0.609,0.038
1183521,5.234,2.15,0.143,0.221,0.007,0.0,0.6,0.029
1184521,3.143,2.06,0.146,0.206,0.004,0.002,0.614,0.028
1185521,0.779,2.05,0.157,0.192,0.003,0.003,0.619,0.026
1186521,2.894,2.02,0.135,0.223,0.0,0.001,0.611,0.03
1187521,3.609,2.01,0.142,0.217,0.002,0.0,0.609,0.03
1188521,2.246,2.08,0.151,0.201,0.002,0.001,0.618,0.027
1189521,2.946,1.96,0.148,0.209,0.003,0.0,0.613,0.027
1190521,4.018,2.08,0.125,0.231,0.001,0.0,0.609,0.034
1191521,4.056,2.07,0.134,0.219,0.002,0.0,0.609,0.036
1192521,1.6108,2.0,0.146,0.21,0.002,0.002,0.615,0.025
1193521,3.458,2.12,0.149,0.205,0.002,0.003,0.618,0.023
1194521,2.484,1.9,0.144,0.217,0.002,0.002,0.609,0.026
1195521,5.292,2.02,0.154,0.2,0.003,0.002,0.621,0.02
1196521,2.866,2.02,0.139,0.207,0.002,0.003,0.616,0.033
1197521,2.8404,2.05,0.133,0.221,0.003,0.005,0.61,0.028
1198521,3.771,1.97,0.144,0.209,0.002,0.002,0.608,0.035
1199521,1.921,1.91,0.158,0.183,0.001,0.005,0.623,0.03
1200521,4.053,1.98,0.146,0.208,0.003,0.0,0.608,0.035
1201521,1.712,1.91,0.142,0.206,0.003,0.001,0.607,0.041
1202521,4.681,1.86,0.15,0.199,0.0,0.002,0.612,0.037
1203521,2.408,1.86,0.133,0.231,0.002,0.001,0.616,0.017
1204521,0.948,2.12,0.14,0.216,0.006,0.001,0.614,0.023
1205521,1.26,1.98,0.149,0.206,0.001,0.0,0.619,0.025
1206521,2.66,1.94,0.15,0.205,0.006,0.003,0.6,0.036
