timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
386000,1.412,2.15,0.118,0.012,0.799,0.045,0.01,0.016
387000,-2.14,2.24,0.134,0.011,0.786,0.046,0.006,0.017
388000,2.3128,2.18,0.126,0.002,0.793,0.059,0.006,0.014
389000,1.5488,2.09,0.138,0.005,0.785,0.055,0.003,0.014
390000,-1.2984,2.23,0.127,0.002,0.78,0.063,0.003,0.025
391000,0.484,2.07,0.148,0.006,0.781,0.048,0.001,0.016
392000,-3.4928,2.09,0.136,0.007,0.775,0.064,0.003,0.015
393000,1.832,2.04,0.119,0.005,0.784,0.07,0.004,0.018
394000,-0.532,2.28,0.12,0.002,0.775,0.083,0.005,0.015
395000,3.5216,2.24,0.137,0.005,0.778,0.063,0.002,0.015
396000,-2.756,2.08,0.141,0.004,0.769,0.068,0.005,0.013
397000,1.004,2.17,0.154,0.003,0.769,0.064,0.001,0.009
398000,-1.0272,2.04,0.139,0.003,0.765,0.079,0.001,0.013
399000,0.232,1.99,0.164,0.003,0.759,0.058,0.003,0.013
400000,-1.34,2.16,0.143,0.003,0.768,0.068,0.001,0.017
401000,-1.1304,2.07,0.145,0.004,0.763,0.062,0.002,0.024
402000,-3.1344,2.21,0.123,0.004,0.788,0.069,0.003,0.013
403000,1.7648,2.16,0.138,0.003,0.769,0.073,0.001,0.016
404000,-1.4904,2.28,0.123,0.001,0.789,0.067,0.006,0.014
405000,-1.464,1.94,0.144,0.003,0.763,0.07,0.003,0.017
406000,0.604,2.19,0.142,0.004,0.771,0.056,0.003,0.024
407000,-0.748,2.09,0.129,0.003,0.796,0.054,0.002,0.016
408000,0.544,2.36,0.112,0.004,0.812,0.053,0.004,0.015
409000,1.606,2.25,0.116,0.007,0.781,0.076,0.003,0.017
410000,0.8688,2.24,0.138,0.007,0.78,0.057,0.003,0.015
411000,2.3408,2.32,0.125,0.008,0.791,0.052,0.005,0.019
412000,1.44,2.19,0.119,0.009,0.793,0.063,0.003,0.013
413000,-0.076,2.27,0.106,0.004,0.792,0.072,0.006,0.02
414000,-1.04,2.05,0.142,0.002,0.777,0.063,0.0,0.016
415000,4.296,2.17,0.116,0.006,0.798,0.065,0.002,0.013
416000,-0.972,2.17,0.155,0.005,0.78,0.05,0.001,0.009
417000,3.496,2.21,0.14,0.006,0.788,0.053,0.003,0.01
418000,-1.556,2.12,0.136,0.001,0.797,0.056,0.0,0.01
419000,1.2136,2.18,0.147,0.0,0.783,0.059,0.001,0.01
420000,0.38,2.1,0.132,0.008,0.783,0.065,0.001,0.011
421000,0.5464,2.15,0.114,0.002,0.785,0.083,0.001,0.015
422000,0.384,2.16,0.128,0.007,0.774,0.075,0.0,0.016
423000,0.5656,2.15,0.126,0.003,0.763,0.084,0.001,0.023
424000,-1.396,2.27,0.135,0.002,0.761,0.085,0.003,0.014
425000,-2.1424,2.33,0.123,0.003,0.778,0.084,0.004,0.008
426000,0.4376,2.25,0.115,0.004,0.788,0.079,0.003,0.011
427000,-1.3,2.23,0.137,0.002,0.768,0.076,0.002,0.015
428000,1.048,2.32,0.112,0.002,0.789,0.081,0.004,0.012
429000,0.056,2.19,0.115,0.005,0.781,0.083,0.003,0.013
430000,-0.6624,2.21,0.114,0.006,0.778,0.092,0.0,0.01
431000,-1.5064,2.22,0.127,0.007,0.762,0.089,0.002,0.013
432000,-0.172,2.28,0.123,0.004,0.762,0.093,0.001,0.017
433000,2.97,2.07,0.112,0.002,0.772,0.093,0.004,0.017
434000,-0.4104,2.27,0.13,0.008,0.767,0.079,0.001,0.015
435000,-2.032,2.16,0.126,0.004,0.779,0.073,0.004,0.014
436000,-0.6,2.18,0.137,0.007,0.766,0.071,0.0,0.019
437000,-0.356,2.1,0.153,0.004,0.755,0.07,0.0,0.018
438000,-0.5648,2.31,0.115,0.003,0.754,0.101,0.002,0.025
439000,-2.024,2.1,0.121,0.006,0.76,0.091,0.004,0.018
440000,-1.712,2.19,0.111,0.004,0.769,0.095,0.002,0.019
441000,1.4232,2.25,0.132,0.003,0.778,0.07,0.003,0.014
442000,2.5592,2.46,0.107,0.011,0.783,0.077,0.003,0.019
443000,-3.038,2.1,0.124,0.008,0.767,0.08,0.006,0.015
444000,1.216,2.23,0.121,0.005,0.772,0.081,0.001,0.02
445000,-1.148,2.25,0.119,0.001,0.792,0.067,0.002,0.019
446000,0.2256,2.16,0.129,0.007,0.773,0.074,0.002,0.015
447000,-2.8408,2.22,0.119,0.008,0.766,0.088,0.001,0.018
448000,-0.2904,2.34,0.132,0.002,0.771,0.081,0.0,0.014
449000,-0.232,2.26,0.1,0.006,0.784,0.087,0.006,0.017
450000,1.7096,2.24,0.131,0.002,0.767,0.08,0.003,0.017
451000,1.0256,2.2,0.119,0.007,0.775,0.074,0.005,0.02
452000,-0.208,2.26,0.125,0.008,0.77,0.08,0.003,0.014
453000,1.404,2.14,0.117,0.007,0.769,0.08,0.004,0.023
454000,1.8496,2.12,0.135,0.006,0.759,0.077,0.003,0.02
455000,1.272,2.07,0.124,0.004,0.766,0.086,0.002,0.018
456000,-2.2904,2.26,0.124,0.007,0.767,0.084,0.002,0.016
457000,3.7096,2.16,0.125,0.006,0.766,0.079,0.004,0.02
458000,-0.3184,2.14,0.135,0.003,0.752,0.087,0.003,0.02
459000,0.972,2.15,0.128,0.004,0.768,0.079,0.002,0.019
460000,1.0336,2.2,0.14,0.007,0.769,0.068,0.001,0.015
461000,0.6704,2.2,0.128,0.005,0.759,0.089,0.003,0.016
462000,2.2736,2.26,0.115,0.003,0.778,0.086,0.003,0.015
463000,-3.5024,2.18,0.146,0.003,0.761,0.074,0.001,0.015
464000,1.8,2.07,0.122,0.002,0.778,0.08,0.006,0.012
465000,3.352,2.22,0.135,0.005,0.759,0.081,0.003,0.017
466000,0.848,2.22,0.122,0.005,0.765,0.086,0.0,0.022
467000,-3.1128,2.11,0.136,0.002,0.759,0.08,0.003,0.02
468000,-1.176,2.23,0.149,0.005,0.764,0.069,0.0,0.013
469000,-3.5648,2.29,0.131,0.005,0.771,0.077,0.0,0.016
470000,0.5176,2.13,0.135,0.002,0.766,0.074,0.005,0.018
471000,-2.64,2.27,0.126,0.002,0.768,0.089,0.002,0.013
472000,1.692,2.3,0.139,0.003,0.778,0.071,0.0,0.009
473000,-2.18,2.47,0.13,0.005,0.779,0.073,0.002,0.011
474000,-0.14,2.16,0.14,0.002,0.761,0.081,0.001,0.015
475000,-0.9064,2.2,0.142,0.0,0.782,0.065,0.001,0.01
476000,0.136,1.96,0.147,0.002,0.766,0.073,0.0,0.012
477000,-0.2,2.17,0.14,0.003,0.774,0.067,0.0,0.016
478000,-0.212,2.21,0.131,0.003,0.772,0.078,0.0,0.016
479000,-0.652,2.03,0.13,0.004,0.77,0.082,0.001,0.013
480000,1.424,2.38,0.121,0.002,0.788,0.076,0.0,0.013
481000,-0.5344,2.18,0.123,0.004,0.775,0.086,0.0,0.012
482000,0.848,2.29,0.12,0.002,0.788,0.071,0.001,0.018
483000,2.034,2.28,0.133,0.002,0.775,0.07,0.001,0.019
484000,-1.0128,2.13,0.127,0.001,0.783,0.077,0.001,0.011
485000,-2.576,2.23,0.128,0.002,0.778,0.075,0.0,0.017
486000,-0.756,2.3,0.136,0.005,0.759,0.083,0.0,0.017
487000,2.478,2.14,0.136,0.001,0.77,0.078,0.0,0.015
488000,2.976,2.09,0.145,0.001,0.749,0.081,0.0,0.024
489000,-1.156,2.19,0.148,0.003,0.756,0.077,0.001,0.015
490000,-4.388,2.11,0.141,0.0,0.769,0.075,0.001,0.014
491000,-0.968,2.18,0.129,0.001,0.777,0.075,0.0,0.018
492000,2.636,2.22,0.138,0.001,0.756,0.084,0.0,0.021
493000,1.6,2.09,0.136,0.001,0.762,0.084,0.0,0.017
494000,-2.264,2.11,0.138,0.001,0.761,0.083,0.001,0.016
495000,-0.136,2.11,0.153,0.001,0.763,0.066,0.0,0.017
496000,-0.64,2.14,0.129,0.003,0.768,0.084,0.0,0.016
497000,-2.1184,2.37,0.136,0.0,0.765,0.079,0.0,0.02
498000,0.82,2.27,0.141,0.001,0.775,0.071,0.001,0.011
499000,-2.444,2.16,0.126,0.004,0.776,0.082,0.0,0.012
500000,-0.4744,2.16,0.131,0.002,0.77,0.076,0.0,0.021
501000,0.42,2.11,0.146,0.002,0.755,0.08,0.0,0.017
501760,1.8776,2.17,0.1461,0.0,0.7539,0.0803,0.0,0.0197
