timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
873417,2.489,1.81,0.141,0.107,0.0,0.001,0.701,0.05
874417,1.876,1.85,0.11,0.121,0.0,0.002,0.711,0.056
875417,3.127,1.91,0.129,0.11,0.0,0.001,0.699,0.061
876417,2.821,1.95,0.135,0.105,0.0,0.004,0.704,0.052
877417,6.206,1.86,0.146,0.104,0.001,0.004,0.692,0.053
878417,0.76,1.9,0.125,0.116,0.0,0.004,0.708,0.047
879417,1.938,1.91,0.126,0.119,0.0,0.004,0.696,0.055
880417,1.884,1.91,0.13,0.112,0.0,0.0,0.714,0.044
881417,2.579,1.9,0.129,0.104,0.0,0.002,0.7,0.065
882417,1.972,1.93,0.139,0.105,0.0,0.004,0.698,0.054
883417,4.942,1.86,0.132,0.103,0.0,0.0,0.689,0.076
884417,3.465,1.79,0.128,0.106,0.0,0.003,0.713,0.05
885417,3.765,1.79,0.136,0.107,0.0,0.001,0.7,0.056
886417,5.723,1.83,0.134,0.109,0.0,0.002,0.701,0.054
887417,4.69,1.86,0.135,0.108,0.0,0.002,0.7,0.055
888417,4.118,1.82,0.143,0.1,0.0,0.002,0.692,0.063
889417,4.483,1.89,0.137,0.103,0.0,0.001,0.706,0.053
890417,2.142,1.83,0.132,0.107,0.0,0.0,0.687,0.074
891417,3.238,1.96,0.125,0.112,0.0,0.002,0.693,0.068
892417,5.762,1.95,0.142,0.097,0.0,0.001,0.695,0.065
893417,3.311,2.03,0.126,0.113,0.0,0.0,0.696,0.065
894417,3.67,1.88,0.136,0.112,0.0,0.001,0.685,0.066
895417,1.174,1.88,0.126,0.116,0.0,0.001,0.69,0.067
896417,1.498,1.91,0.132,0.11,0.0,0.0,0.692,0.066
897417,4.666,1.9,0.133,0.112,0.0,0.002,0.678,0.075
898417,2.75,2.01,0.126,0.114,0.0,0.0,0.692,0.068
899417,2.77,1.85,0.124,0.12,0.0,0.0,0.686,0.07
900417,2.661,1.73,0.134,0.11,0.0,0.0,0.691,0.065
