timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
333000,1.0968,2.09,0.245,0.249,0.011,0.323,0.128,0.044
334000,-0.414,2.13,0.24,0.244,0.01,0.31,0.142,0.054
335000,0.1432,2.09,0.23,0.227,0.014,0.334,0.151,0.044
336000,1.7852,2.22,0.226,0.24,0.014,0.316,0.16,0.044
337000,1.2,2.25,0.239,0.249,0.012,0.31,0.152,0.038
338000,-0.67,1.97,0.272,0.238,0.006,0.295,0.142,0.047
339000,1.132,2.19,0.265,0.246,0.01,0.31,0.133,0.036
340000,-0.6448,2.24,0.259,0.243,0.007,0.302,0.147,0.042
341000,1.278,2.28,0.231,0.252,0.013,0.321,0.133,0.05
342000,0.152,2.38,0.233,0.245,0.009,0.332,0.137,0.044
343000,-0.898,2.01,0.251,0.297,0.009,0.268,0.135,0.04
344000,0.132,2.31,0.243,0.268,0.011,0.277,0.158,0.043
345000,0.146,2.47,0.223,0.283,0.005,0.319,0.131,0.039
346000,-0.858,2.29,0.249,0.295,0.01,0.308,0.106,0.032
347000,1.646,2.24,0.225,0.263,0.005,0.326,0.147,0.034
348000,-3.6068,2.3,0.228,0.275,0.006,0.321,0.135,0.035
349000,0.4804,2.25,0.221,0.273,0.007,0.323,0.151,0.025
350000,1.172,2.47,0.228,0.279,0.004,0.325,0.14,0.024
351000,1.752,2.2,0.218,0.265,0.01,0.326,0.156,0.025
352000,1.426,2.53,0.227,0.276,0.008,0.317,0.14,0.032
353000,1.106,2.46,0.183,0.288,0.012,0.362,0.137,0.018
354000,-0.806,2.58,0.179,0.28,0.009,0.347,0.161,0.024
355000,0.046,2.24,0.202,0.286,0.014,0.31,0.162,0.026
356000,0.6774,2.3,0.217,0.274,0.013,0.33,0.146,0.02
357000,0.422,2.31,0.205,0.296,0.012,0.281,0.183,0.023
358000,-0.49,2.31,0.234,0.28,0.015,0.27,0.177,0.024
359000,1.178,2.26,0.22,0.303,0.011,0.257,0.182,0.027
360000,0.878,2.47,0.234,0.283,0.006,0.266,0.186,0.025
361000,1.8032,2.31,0.228,0.283,0.02,0.266,0.169,0.034
362000,-0.3752,2.46,0.219,0.29,0.012,0.287,0.15,0.042
363000,0.646,2.6,0.221,0.286,0.016,0.303,0.153,0.021
364000,-1.906,2.55,0.2,0.298,0.017,0.262,0.189,0.034
365000,-0.96,2.39,0.224,0.284,0.007,0.286,0.179,0.02
366000,-1.4986,2.58,0.218,0.297,0.009,0.292,0.156,0.028
367000,-0.892,2.36,0.22,0.305,0.014,0.273,0.162,0.026
368000,0.402,2.4,0.199,0.304,0.016,0.282,0.161,0.038
369000,0.44,2.56,0.184,0.295,0.011,0.322,0.154,0.034
370000,1.8068,2.71,0.194,0.323,0.009,0.314,0.133,0.027
371000,1.426,2.72,0.182,0.286,0.017,0.293,0.18,0.042
372000,-1.782,2.77,0.171,0.35,0.016,0.283,0.148,0.032
373000,0.18,2.54,0.227,0.325,0.021,0.253,0.142,0.032
374000,0.566,2.69,0.185,0.344,0.015,0.268,0.15,0.038
375000,-1.072,2.53,0.203,0.326,0.017,0.268,0.149,0.037
376000,-1.5372,2.61,0.188,0.342,0.012,0.276,0.156,0.026
377000,-2.8088,2.66,0.17,0.36,0.013,0.27,0.158,0.029
378000,2.116,2.88,0.192,0.392,0.013,0.249,0.121,0.033
379000,2.3192,2.76,0.165,0.41,0.01,0.229,0.142,0.044
380000,0.5032,3.03,0.166,0.39,0.011,0.277,0.131,0.025
381000,0.319,2.77,0.159,0.41,0.017,0.243,0.136,0.035
382000,-0.2712,2.71,0.157,0.404,0.01,0.269,0.121,0.039
383000,0.2864,2.8,0.167,0.435,0.012,0.226,0.124,0.036
384000,0.2488,3.03,0.163,0.436,0.017,0.227,0.117,0.04
385000,-0.1632,2.78,0.195,0.411,0.009,0.221,0.134,0.03
