phase,timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
2,869761,0.9232,1.54,0.015,0.059,0.001,0.049,0.502,0.374
2,870761,0.7848,1.5,0.007,0.066,0.001,0.041,0.507,0.378
2,871761,1.4992,1.55,0.005,0.087,0.0,0.036,0.496,0.376
2,872761,1.51,1.58,0.009,0.059,0.0,0.027,0.521,0.384
2,873761,2.1792,1.55,0.013,0.055,0.0,0.026,0.52,0.386
2,874761,0.7944,1.57,0.015,0.061,0.0,0.021,0.526,0.377
2,875761,1.5772,1.48,0.013,0.075,0.001,0.017,0.511,0.383
2,876761,2.004,1.48,0.01,0.07,0.001,0.018,0.517,0.384
2,877761,1.748,1.53,0.016,0.081,0.0,0.015,0.509,0.379
2,878761,1.6312,1.48,0.008,0.054,0.001,0.021,0.517,0.399
2,879761,0.4272,1.56,0.009,0.078,0.0,0.023,0.502,0.388
2,880761,1.224,1.56,0.014,0.063,0.0,0.016,0.525,0.382
2,881761,1.5452,1.51,0.012,0.071,0.0,0.014,0.525,0.378
2,882761,1.572,1.57,0.013,0.069,0.002,0.015,0.528,0.373
2,883761,0.47,1.58,0.011,0.045,0.001,0.013,0.551,0.379
2,884761,1.4204,1.54,0.013,0.076,0.0,0.013,0.522,0.376
2,885761,1.6512,1.53,0.007,0.065,0.002,0.019,0.525,0.382
2,886761,1.84,1.53,0.015,0.071,0.001,0.009,0.538,0.366
2,887761,1.8112,1.54,0.012,0.065,0.0,0.011,0.54,0.372
2,888761,2.052,1.57,0.01,0.063,0.0,0.01,0.537,0.38
2,889761,1.358,1.61,0.017,0.079,0.0,0.009,0.523,0.372
2,890761,1.638,1.55,0.011,0.071,0.0,0.007,0.528,0.383
2,891761,2.076,1.61,0.019,0.066,0.0,0.013,0.531,0.371
2,892761,2.258,1.52,0.014,0.063,0.0,0.005,0.537,0.381
2,893761,2.3384,1.51,0.01,0.061,0.001,0.015,0.522,0.391
2,894761,0.8728,1.55,0.009,0.063,0.002,0.014,0.525,0.387
2,895761,2.61,1.49,0.011,0.065,0.001,0.012,0.541,0.37
2,896761,1.8772,1.54,0.013,0.073,0.002,0.011,0.519,0.382
2,897761,1.03,1.52,0.018,0.055,0.004,0.012,0.538,0.373
2,898761,1.2372,1.53,0.016,0.079,0.0,0.017,0.501,0.387
2,899761,2.4392,1.53,0.017,0.071,0.001,0.016,0.52,0.375
2,900761,1.808,1.55,0.009,0.075,0.002,0.013,0.516,0.385
2,901761,1.11,1.58,0.009,0.078,0.0,0.013,0.508,0.392
2,902761,2.044,1.5,0.01,0.059,0.0,0.018,0.526,0.387
2,903761,2.16,1.54,0.015,0.078,0.002,0.014,0.516,0.375
2,904761,1.228,1.61,0.007,0.063,0.001,0.016,0.522,0.391
2,905761,0.1692,1.49,0.01,0.057,0.0,0.016,0.532,0.385
2,906761,1.064,1.5,0.013,0.073,0.002,0.031,0.499,0.382
2,907761,1.864,1.54,0.017,0.066,0.001,0.023,0.511,0.382
2,908761,1.882,1.54,0.014,0.065,0.002,0.036,0.498,0.385
2,909761,1.808,1.49,0.021,0.059,0.002,0.044,0.489,0.385
2,910761,0.9704,1.52,0.015,0.056,0.0,0.044,0.491,0.394
2,911761,1.802,1.47,0.006,0.068,0.0,0.041,0.498,0.387
2,912761,0.89,1.48,0.009,0.066,0.001,0.023,0.509,0.392
2,913761,1.0244,1.52,0.009,0.077,0.001,0.028,0.498,0.387
2,914761,0.382,1.5,0.008,0.064,0.001,0.029,0.496,0.402
2,915761,0.8004,1.51,0.012,0.059,0.001,0.026,0.522,0.38
2,916761,1.3536,1.58,0.016,0.078,0.0,0.03,0.49,0.386
2,917761,1.4752,1.56,0.021,0.066,0.0,0.023,0.511,0.379
2,918761,1.816,1.52,0.009,0.067,0.0,0.023,0.515,0.386
2,919761,2.712,1.51,0.008,0.055,0.0,0.019,0.531,0.387
2,920761,1.8332,1.55,0.014,0.067,0.0,0.015,0.522,0.382
2,921761,2.028,1.55,0.011,0.073,0.0,0.025,0.499,0.392
2,922761,2.236,1.52,0.013,0.067,0.001,0.023,0.53,0.366
2,923761,0.9288,1.54,0.025,0.065,0.001,0.024,0.515,0.37
2,924761,1.3992,1.6,0.013,0.076,0.0,0.026,0.497,0.388
2,925761,0.8196,1.52,0.012,0.061,0.0,0.032,0.507,0.388
2,926761,0.8032,1.54,0.021,0.059,0.0,0.035,0.514,0.371
2,927761,1.83,1.53,0.014,0.068,0.0,0.041,0.501,0.376
2,928761,2.146,1.52,0.015,0.071,0.0,0.039,0.497,0.378
2,929761,0.9232,1.55,0.013,0.068,0.0,0.051,0.482,0.386
2,930761,1.5852,1.53,0.015,0.074,0.001,0.042,0.502,0.366
2,931761,2.5996,1.56,0.013,0.069,0.001,0.053,0.481,0.383
2,932761,0.9384,1.52,0.012,0.078,0.001,0.063,0.471,0.375
2,933761,2.7012,1.51,0.008,0.057,0.001,0.053,0.505,0.376
2,934761,1.08,1.51,0.016,0.064,0.0,0.093,0.458,0.369
2,935761,2.394,1.52,0.015,0.078,0.0,0.08,0.453,0.374
2,936761,0.6812,1.58,0.01,0.073,0.001,0.095,0.446,0.375
2,937761,0.6172,1.56,0.02,0.061,0.002,0.068,0.473,0.376
2,938761,1.0912,1.53,0.012,0.077,0.0,0.096,0.444,0.371
2,939761,1.3376,1.58,0.016,0.067,0.0,0.09,0.452,0.375
2,940761,1.4104,1.55,0.015,0.068,0.0,0.091,0.466,0.36
2,941761,0.8212,1.53,0.01,0.078,0.0,0.089,0.443,0.38
2,942761,0.85,1.54,0.014,0.065,0.001,0.078,0.457,0.385
2,943761,1.6228,1.54,0.014,0.076,0.0,0.061,0.471,0.378
2,944761,1.304,1.54,0.011,0.058,0.0,0.073,0.469,0.389
2,945761,1.3244,1.53,0.008,0.079,0.0,0.07,0.457,0.386
2,946761,0.442,1.57,0.016,0.069,0.001,0.07,0.465,0.379
2,947761,2.0172,1.53,0.007,0.06,0.0,0.075,0.476,0.382
2,948761,0.9944,1.6,0.013,0.055,0.0,0.072,0.484,0.376
2,949761,0.7612,1.56,0.018,0.048,0.0,0.06,0.5,0.374
2,950761,1.1732,1.56,0.017,0.073,0.002,0.051,0.48,0.377
2,951761,1.196,1.5,0.012,0.065,0.0,0.058,0.484,0.381
2,952761,2.192,1.56,0.011,0.071,0.001,0.038,0.498,0.381
2,953761,-0.2088,1.5,0.015,0.081,0.0,0.041,0.484,0.379
2,954761,0.872,1.5,0.015,0.064,0.0,0.061,0.488,0.372
2,955761,1.6608,1.5,0.015,0.067,0.001,0.076,0.459,0.382
2,956761,2.2092,1.61,0.012,0.067,0.004,0.085,0.438,0.394
2,957761,0.5372,1.55,0.011,0.059,0.001,0.081,0.468,0.38
2,958761,1.8428,1.57,0.014,0.066,0.0,0.108,0.428,0.384
2,959761,1.2364,1.55,0.017,0.068,0.0,0.117,0.421,0.377
2,960761,1.7536,1.53,0.014,0.067,0.0,0.09,0.447,0.382
2,961761,1.782,1.54,0.009,0.068,0.001,0.108,0.426,0.388
2,962761,1.1172,1.52,0.012,0.062,0.0,0.095,0.441,0.39
2,963761,1.142,1.56,0.014,0.052,0.003,0.108,0.444,0.379
2,964761,0.976,1.55,0.007,0.071,0.002,0.114,0.413,0.393
2,965761,0.8736,1.51,0.012,0.061,0.001,0.135,0.41,0.381
2,966761,1.3672,1.52,0.009,0.055,0.003,0.141,0.418,0.374
2,967761,0.4868,1.54,0.005,0.072,0.002,0.122,0.415,0.384
2,968761,-0.4668,1.54,0.009,0.067,0.001,0.131,0.401,0.391
2,969761,2.3296,1.55,0.015,0.068,0.002,0.108,0.426,0.381
2,970761,-0.5416,1.51,0.012,0.077,0.0,0.098,0.429,0.384
2,971761,1.0016,1.51,0.006,0.073,0.003,0.111,0.413,0.394
2,972761,2.0472,1.5,0.01,0.087,0.0,0.127,0.386,0.39
2,973761,2.2916,1.5,0.01,0.075,0.002,0.085,0.438,0.39
2,974761,1.5104,1.49,0.006,0.068,0.003,0.106,0.431,0.386
2,975761,2.1104,1.51,0.016,0.066,0.0,0.124,0.413,0.381
2,976761,0.398,1.56,0.015,0.065,0.002,0.127,0.41,0.381
2,977761,1.3472,1.53,0.02,0.056,0.001,0.116,0.421,0.386
2,978761,-0.2212,1.51,0.009,0.068,0.0,0.123,0.413,0.387
2,979761,1.738,1.54,0.011,0.052,0.001,0.122,0.42,0.394
2,980761,1.4356,1.56,0.02,0.066,0.001,0.119,0.42,0.374
2,981761,1.28,1.52,0.019,0.066,0.001,0.144,0.388,0.382
2,982761,1.9256,1.52,0.012,0.066,0.003,0.139,0.394,0.386
2,983761,1.5344,1.53,0.015,0.045,0.002,0.152,0.404,0.382
2,984761,2.0188,1.55,0.016,0.065,0.0,0.147,0.394,0.378
2,985761,1.7076,1.49,0.013,0.077,0.001,0.139,0.385,0.385
2,986761,1.2048,1.55,0.009,0.065,0.003,0.132,0.392,0.399
2,987761,1.128,1.52,0.019,0.068,0.002,0.125,0.403,0.383
2,988761,1.9012,1.53,0.015,0.069,0.0,0.163,0.369,0.384
2,989761,2.236,1.57,0.014,0.062,0.0,0.153,0.382,0.389
2,990761,1.3172,1.54,0.019,0.065,0.001,0.191,0.333,0.391
2,991761,1.3548,1.54,0.007,0.066,0.0,0.178,0.363,0.386
2,992761,1.1128,1.57,0.014,0.074,0.002,0.151,0.368,0.391
2,993761,2.1392,1.49,0.011,0.066,0.002,0.152,0.386,0.383
2,994761,0.834,1.5,0.016,0.065,0.001,0.198,0.338,0.382
2,995761,1.9088,1.54,0.016,0.055,0.002,0.17,0.367,0.39
2,996761,2.9696,1.56,0.012,0.068,0.001,0.172,0.353,0.394
2,997761,0.5304,1.56,0.015,0.058,0.0,0.182,0.359,0.386
2,998761,0.5248,1.56,0.024,0.072,0.0,0.206,0.315,0.383
2,999761,1.3316,1.6,0.019,0.06,0.0,0.189,0.346,0.386
2,1000761,1.7652,1.51,0.023,0.067,0.0,0.184,0.346,0.38
2,1001761,1.5456,1.54,0.017,0.05,0.001,0.197,0.347,0.388
2,1002761,1.4716,1.57,0.015,0.06,0.002,0.179,0.351,0.393
2,1003520,0.9188,1.6,0.0145,0.0725,0.0,0.191,0.336,0.386
