timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
226000,3.276,1.84,0.129,0.132,0.006,0.002,0.635,0.096
227000,5.923,1.94,0.112,0.157,0.009,0.003,0.638,0.081
228000,5.072,1.89,0.124,0.136,0.008,0.005,0.644,0.083
229000,2.533,1.86,0.122,0.14,0.013,0.002,0.631,0.092
230000,3.016,1.7,0.158,0.11,0.009,0.004,0.636,0.083
231000,2.998,1.82,0.139,0.125,0.009,0.004,0.633,0.09
232000,0.592,1.96,0.126,0.138,0.015,0.003,0.628,0.09
233000,2.002,1.87,0.124,0.139,0.015,0.002,0.62,0.1
234000,2.276,1.91,0.119,0.15,0.014,0.0,0.631,0.086
235000,2.497,1.79,0.111,0.146,0.018,0.005,0.614,0.106
236000,-0.254,1.8,0.146,0.142,0.011,0.001,0.622,0.078
237000,2.06,1.86,0.146,0.119,0.014,0.001,0.642,0.078
238000,4.926,1.91,0.127,0.135,0.01,0.002,0.631,0.095
239000,1.878,1.87,0.158,0.123,0.015,0.003,0.619,0.082
240000,3.721,1.89,0.136,0.136,0.015,0.002,0.616,0.095
241000,-1.83,1.91,0.146,0.131,0.01,0.002,0.624,0.087
242000,1.751,1.81,0.141,0.139,0.012,0.003,0.625,0.08
243000,3.347,1.73,0.146,0.132,0.011,0.004,0.623,0.084
244000,1.819,1.85,0.14,0.137,0.017,0.002,0.623,0.081
245000,3.116,1.79,0.149,0.134,0.014,0.001,0.628,0.074
246000,3.875,1.81,0.151,0.135,0.015,0.002,0.605,0.092
247000,0.3394,1.9,0.143,0.14,0.01,0.001,0.618,0.088
248000,1.225,1.76,0.151,0.135,0.015,0.001,0.613,0.085
249000,1.499,1.82,0.16,0.134,0.01,0.0,0.603,0.093
250000,2.47,1.76,0.145,0.132,0.01,0.002,0.621,0.09
251000,3.109,1.75,0.189,0.107,0.013,0.0,0.621,0.07
252000,2.288,1.69,0.181,0.102,0.019,0.002,0.628,0.068
253000,4.164,1.93,0.156,0.119,0.016,0.002,0.625,0.082
254000,2.322,1.81,0.17,0.114,0.011,0.001,0.63,0.074
255000,2.497,1.87,0.172,0.118,0.008,0.001,0.616,0.085
256000,2.68,1.77,0.158,0.13,0.011,0.001,0.611,0.089
257000,2.141,1.85,0.17,0.103,0.012,0.002,0.624,0.089
258000,0.131,1.78,0.174,0.107,0.009,0.002,0.624,0.084
259000,2.742,1.82,0.159,0.122,0.014,0.0,0.614,0.091
260000,1.184,1.82,0.166,0.122,0.012,0.001,0.619,0.08
261000,1.027,1.74,0.185,0.121,0.012,0.0,0.615,0.067
262000,4.5062,1.74,0.155,0.133,0.02,0.001,0.623,0.068
263000,3.692,1.71,0.178,0.117,0.017,0.0,0.621,0.067
264000,2.62,1.67,0.166,0.118,0.01,0.001,0.631,0.074
265000,3.6092,1.8,0.198,0.107,0.015,0.005,0.624,0.051
266000,6.652,1.89,0.175,0.125,0.019,0.001,0.62,0.06
267000,1.127,1.9,0.166,0.126,0.016,0.0,0.624,0.068
268000,1.741,1.74,0.187,0.12,0.011,0.0,0.619,0.063
269000,3.304,1.93,0.175,0.122,0.017,0.001,0.619,0.066
270000,6.064,1.8,0.18,0.12,0.013,0.0,0.626,0.061
271000,3.404,1.73,0.189,0.101,0.012,0.0,0.634,0.064
272000,4.71,1.89,0.156,0.123,0.019,0.0,0.634,0.068
273000,2.512,1.74,0.192,0.106,0.01,0.001,0.63,0.061
274000,3.981,1.75,0.209,0.083,0.008,0.001,0.64,0.059
275000,4.038,1.83,0.184,0.1,0.014,0.002,0.634,0.066
276000,3.188,1.74,0.159,0.136,0.008,0.0,0.635,0.062
277000,3.605,1.86,0.157,0.124,0.008,0.001,0.643,0.067
278000,2.069,1.8,0.17,0.127,0.01,0.001,0.627,0.065
279000,1.25,1.86,0.174,0.122,0.014,0.0,0.621,0.069
280000,3.988,1.97,0.171,0.128,0.014,0.001,0.618,0.068
281000,2.806,1.8,0.18,0.11,0.015,0.0,0.636,0.059
282000,3.878,1.89,0.14,0.137,0.012,0.0,0.63,0.081
283000,1.219,1.91,0.159,0.125,0.016,0.003,0.625,0.072
284000,1.668,1.82,0.148,0.139,0.019,0.0,0.612,0.082
285000,1.865,1.79,0.176,0.116,0.011,0.002,0.634,0.061
286000,4.375,1.86,0.141,0.14,0.02,0.003,0.627,0.069
287000,2.432,1.86,0.145,0.137,0.018,0.0,0.631,0.069
288000,2.338,1.92,0.158,0.15,0.017,0.001,0.616,0.058
289000,3.956,1.92,0.147,0.146,0.022,0.0,0.623,0.062
290000,4.189,1.89,0.171,0.121,0.021,0.0,0.621,0.066
291000,3.159,1.84,0.163,0.122,0.023,0.002,0.634,0.056
292000,1.95,1.81,0.162,0.126,0.023,0.0,0.637,0.052
293000,4.733,1.94,0.163,0.137,0.022,0.0,0.622,0.056
294000,3.261,1.79,0.162,0.131,0.016,0.001,0.635,0.055
295000,4.02,1.85,0.168,0.141,0.006,0.001,0.64,0.044
296000,1.222,1.83,0.168,0.124,0.014,0.002,0.63,0.062
297000,1.498,1.84,0.148,0.148,0.024,0.0,0.641,0.039
298000,1.639,2.08,0.133,0.172,0.019,0.002,0.627,0.047
299000,4.753,1.79,0.156,0.15,0.019,0.0,0.631,0.044
300000,1.959,1.91,0.172,0.135,0.013,0.0,0.638,0.042
301000,2.732,1.83,0.177,0.131,0.009,0.0,0.636,0.047
302000,3.255,1.74,0.172,0.122,0.009,0.001,0.649,0.047
303000,1.848,1.82,0.164,0.14,0.011,0.002,0.637,0.046
304000,1.517,1.82,0.169,0.135,0.015,0.001,0.639,0.041
305000,5.472,1.79,0.179,0.122,0.01,0.001,0.645,0.043
306000,2.941,1.86,0.161,0.154,0.008,0.001,0.643,0.033
307000,1.328,1.92,0.142,0.16,0.011,0.0,0.634,0.053
308000,2.578,1.75,0.189,0.126,0.01,0.0,0.637,0.038
309000,3.659,1.76,0.179,0.148,0.007,0.001,0.624,0.041
310000,1.668,1.83,0.144,0.173,0.014,0.0,0.63,0.039
311000,4.103,1.81,0.152,0.157,0.01,0.0,0.633,0.048
312000,2.1294,1.93,0.154,0.145,0.016,0.0,0.631,0.054
313000,0.997,1.86,0.157,0.16,0.011,0.001,0.631,0.04
314000,2.024,1.91,0.151,0.154,0.011,0.001,0.641,0.042
315000,3.987,1.86,0.161,0.154,0.014,0.0,0.639,0.032
316000,1.959,1.88,0.149,0.169,0.011,0.0,0.626,0.045
317000,4.441,1.96,0.147,0.176,0.008,0.0,0.626,0.043
318000,2.86,1.91,0.148,0.159,0.009,0.001,0.643,0.04
319000,0.694,1.95,0.152,0.165,0.013,0.001,0.627,0.042
320000,1.665,2.01,0.134,0.175,0.006,0.001,0.637,0.047
321000,2.876,1.96,0.13,0.19,0.005,0.0,0.637,0.038
322000,2.452,1.83,0.138,0.176,0.005,0.0,0.633,0.048
323000,4.179,1.92,0.143,0.183,0.009,0.002,0.624,0.039
324000,2.594,1.94,0.148,0.174,0.008,0.0,0.627,0.043
325000,2.759,1.79,0.146,0.184,0.003,0.001,0.63,0.036
326000,4.275,1.92,0.148,0.171,0.007,0.0,0.632,0.042
327000,1.711,1.87,0.158,0.17,0.006,0.0,0.632,0.034
328000,3.505,2.05,0.147,0.186,0.004,0.003,0.614,0.046
329000,2.928,1.88,0.144,0.184,0.003,0.002,0.631,0.036
330000,2.375,2.04,0.123,0.197,0.004,0.001,0.627,0.048
331000,4.527,1.9,0.145,0.185,0.005,0.0,0.624,0.041
332000,1.954,1.88,0.147,0.171,0.006,0.0,0.63,0.046
333000,3.301,2.05,0.132,0.194,0.005,0.001,0.631,0.037
334000,3.52,1.82,0.146,0.185,0.005,0.0,0.62,0.044
335000,5.016,1.95,0.158,0.16,0.008,0.002,0.628,0.044
336000,2.242,1.84,0.161,0.172,0.002,0.001,0.629,0.035
337000,3.733,1.87,0.163,0.173,0.001,0.0,0.631,0.032
338000,1.213,1.9,0.161,0.168,0.003,0.0,0.636,0.032
339000,0.629,1.82,0.161,0.166,0.005,0.001,0.64,0.027
340000,1.59,1.84,0.149,0.168,0.007,0.0,0.63,0.046
341000,3.297,1.97,0.141,0.186,0.004,0.001,0.621,0.047
342000,3.285,1.97,0.141,0.199,0.002,0.0,0.624,0.034
343000,5.278,1.91,0.166,0.146,0.004,0.001,0.638,0.045
344000,3.438,1.91,0.153,0.16,0.001,0.001,0.638,0.047
345000,2.363,1.87,0.16,0.159,0.003,0.001,0.637,0.04
346000,3.621,1.76,0.196,0.126,0.002,0.0,0.641,0.035
347000,3.276,1.83,0.17,0.156,0.0,0.002,0.639,0.033
348000,2.466,1.82,0.158,0.163,0.005,0.001,0.637,0.036
349000,2.733,1.97,0.148,0.177,0.002,0.0,0.636,0.037
350000,1.949,1.9,0.167,0.153,0.003,0.001,0.635,0.041
351000,3.777,1.93,0.164,0.16,0.003,0.0,0.632,0.041
352000,0.682,1.9,0.157,0.167,0.003,0.002,0.627,0.044
353000,2.121,1.8,0.17,0.151,0.001,0.004,0.64,0.034
354000,2.268,1.92,0.153,0.159,0.003,0.002,0.636,0.047
355000,3.374,1.87,0.153,0.17,0.003,0.001,0.627,0.046
356000,2.054,1.92,0.154,0.148,0.001,0.003,0.647,0.047
357000,3.808,1.79,0.172,0.147,0.004,0.002,0.641,0.034
358000,2.921,1.92,0.159,0.152,0.005,0.0,0.64,0.044
359000,2.184,1.81,0.162,0.151,0.002,0.001,0.641,0.043
360000,2.567,1.84,0.17,0.151,0.006,0.0,0.643,0.03
361000,3.621,1.86,0.156,0.157,0.001,0.001,0.64,0.045
362000,2.514,1.79,0.171,0.151,0.004,0.002,0.64,0.032
363000,2.375,1.94,0.176,0.157,0.006,0.003,0.634,0.024
364000,4.517,1.86,0.128,0.193,0.004,0.002,0.634,0.039
365000,2.52,1.89,0.143,0.183,0.003,0.001,0.636,0.034
366000,3.469,1.94,0.14,0.182,0.001,0.002,0.635,0.04
367000,3.641,2.03,0.135,0.181,0.004,0.003,0.639,0.038
368000,2.553,1.96,0.125,0.206,0.003,0.002,0.631,0.033
369000,6.5642,2.05,0.119,0.202,0.004,0.006,0.626,0.043
370000,3.624,1.91,0.132,0.193,0.006,0.001,0.635,0.033
371000,6.282,2.01,0.146,0.172,0.003,0.001,0.648,0.03
372000,2.894,1.97,0.136,0.174,0.004,0.006,0.647,0.033
373000,5.289,2.08,0.131,0.187,0.01,0.001,0.629,0.042
374000,0.844,1.88,0.133,0.188,0.004,0.003,0.633,0.039
375000,4.501,1.88,0.137,0.175,0.004,0.0,0.644,0.04
376000,1.751,1.98,0.124,0.186,0.003,0.001,0.645,0.041
377000,0.788,2.06,0.116,0.185,0.006,0.002,0.635,0.056
378000,3.812,1.92,0.144,0.179,0.005,0.001,0.636,0.035
379000,2.38,2.02,0.124,0.189,0.004,0.0,0.634,0.049
380000,0.0122,2.05,0.098,0.2,0.01,0.002,0.638,0.052
381000,1.604,2.01,0.131,0.179,0.007,0.001,0.641,0.041
382000,3.356,1.95,0.141,0.178,0.002,0.002,0.636,0.041
383000,2.119,1.92,0.129,0.171,0.007,0.003,0.639,0.051
384000,5.158,1.89,0.108,0.193,0.006,0.002,0.641,0.05
385000,3.133,1.96,0.116,0.186,0.005,0.004,0.643,0.046
386000,3.156,1.85,0.146,0.159,0.005,0.004,0.636,0.05
387000,2.797,1.81,0.174,0.143,0.004,0.002,0.648,0.029
388000,4.083,2.0,0.147,0.165,0.003,0.001,0.633,0.051
389000,2.68,1.83,0.167,0.142,0.005,0.002,0.647,0.037
390000,2.035,1.81,0.147,0.15,0.002,0.003,0.651,0.047
391000,3.518,1.8,0.136,0.161,0.004,0.003,0.641,0.055
