timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
643761,0.7828,1.12,0.202,0.001,0.034,0.303,0.362,0.098
644761,0.4192,1.14,0.185,0.004,0.034,0.327,0.349,0.101
645761,0.8702,1.11,0.189,0.001,0.04,0.275,0.404,0.091
646761,0.6616,1.14,0.172,0.001,0.031,0.301,0.388,0.107
647761,1.0608,1.15,0.176,0.002,0.033,0.309,0.391,0.089
648761,0.0368,1.16,0.172,0.0,0.037,0.339,0.371,0.081
649761,0.8284,1.17,0.166,0.0,0.042,0.315,0.405,0.072
650761,0.6756,1.15,0.167,0.0,0.033,0.332,0.396,0.072
651761,1.4848,1.16,0.157,0.001,0.039,0.345,0.404,0.054
652761,2.0408,1.22,0.188,0.0,0.035,0.293,0.422,0.062
653761,1.109,1.17,0.19,0.0,0.043,0.326,0.386,0.055
654761,1.6654,1.24,0.156,0.0,0.045,0.361,0.393,0.045
655761,0.8918,1.25,0.165,0.002,0.059,0.341,0.39,0.043
656761,1.1948,1.18,0.166,0.002,0.048,0.346,0.392,0.046
657761,2.8424,1.23,0.149,0.002,0.039,0.378,0.381,0.051
658761,0.7036,1.28,0.127,0.002,0.06,0.362,0.405,0.044
659761,0.2192,1.26,0.139,0.0,0.055,0.368,0.403,0.035
660761,0.9972,1.18,0.105,0.001,0.063,0.394,0.393,0.044
661761,1.0568,1.21,0.12,0.005,0.063,0.408,0.363,0.041
662761,1.5698,1.3,0.15,0.001,0.069,0.371,0.367,0.042
663761,1.676,1.31,0.139,0.001,0.078,0.398,0.347,0.037
664761,-0.0278,1.42,0.144,0.001,0.101,0.37,0.345,0.039
665761,0.914,1.4,0.135,0.001,0.107,0.356,0.37,0.031
666761,1.9804,1.32,0.125,0.003,0.121,0.397,0.312,0.042
667761,2.1884,1.39,0.139,0.001,0.115,0.397,0.326,0.022
668761,2.1924,1.37,0.123,0.006,0.136,0.367,0.323,0.045
669761,1.126,1.37,0.117,0.002,0.135,0.366,0.339,0.041
670761,1.739,1.37,0.115,0.002,0.149,0.351,0.345,0.038
671761,2.1396,1.35,0.105,0.002,0.165,0.348,0.348,0.032
672761,1.1236,1.59,0.105,0.0,0.184,0.27,0.382,0.059
673761,2.0154,1.48,0.128,0.002,0.187,0.29,0.359,0.034
674761,1.2132,1.52,0.109,0.0,0.175,0.306,0.364,0.046
675761,0.7048,1.58,0.132,0.0,0.192,0.257,0.387,0.032
676761,1.4512,1.51,0.118,0.001,0.198,0.275,0.356,0.052
677761,0.4166,1.43,0.117,0.001,0.204,0.289,0.354,0.035
678761,0.5984,1.42,0.134,0.006,0.208,0.286,0.321,0.045
679761,2.3244,1.52,0.12,0.0,0.183,0.282,0.354,0.061
680761,2.8928,1.5,0.113,0.001,0.224,0.283,0.335,0.044
681761,1.6972,1.48,0.098,0.002,0.215,0.292,0.342,0.051
682761,1.0724,1.54,0.111,0.001,0.235,0.262,0.349,0.042
683761,1.1982,1.64,0.134,0.001,0.251,0.274,0.307,0.033
684761,0.9048,1.52,0.135,0.001,0.244,0.27,0.314,0.036
685761,1.539,1.53,0.144,0.003,0.26,0.268,0.301,0.024
686761,1.9566,1.57,0.112,0.003,0.253,0.279,0.329,0.024
687761,0.2588,1.72,0.113,0.003,0.261,0.259,0.33,0.034
688761,0.6918,1.65,0.115,0.001,0.248,0.238,0.359,0.039
689761,2.5918,1.54,0.116,0.005,0.26,0.233,0.355,0.031
690761,0.8898,1.7,0.092,0.006,0.267,0.222,0.366,0.047
691761,1.7152,1.71,0.108,0.0,0.284,0.216,0.352,0.04
692761,-1.0664,1.85,0.122,0.002,0.256,0.187,0.388,0.045
693761,-0.3648,1.82,0.114,0.004,0.254,0.189,0.381,0.058
694761,1.1766,1.8,0.118,0.001,0.266,0.212,0.352,0.051
695761,-0.0492,1.76,0.12,0.0,0.254,0.21,0.37,0.046
696761,2.7716,1.86,0.113,0.002,0.26,0.217,0.366,0.042
697761,0.0994,1.73,0.102,0.0,0.274,0.213,0.382,0.029
698761,0.3054,1.63,0.099,0.001,0.248,0.195,0.412,0.045
699761,-0.1442,1.85,0.098,0.002,0.274,0.155,0.428,0.043
700761,0.828,1.64,0.096,0.004,0.288,0.157,0.425,0.03
701761,0.7734,1.65,0.098,0.001,0.285,0.152,0.43,0.034
702761,2.7068,1.87,0.117,0.0,0.268,0.135,0.45,0.03
703761,-0.3774,1.85,0.104,0.002,0.278,0.126,0.445,0.045
704761,0.941,1.85,0.098,0.001,0.28,0.139,0.441,0.041
705761,0.1498,2.03,0.122,0.0,0.264,0.113,0.477,0.024
706761,-0.3952,1.94,0.112,0.001,0.261,0.14,0.459,0.027
707761,0.6348,1.95,0.114,0.001,0.272,0.118,0.472,0.023
708761,1.9142,1.96,0.111,0.002,0.279,0.123,0.461,0.024
709761,3.7006,1.9,0.12,0.004,0.29,0.124,0.437,0.025
710761,0.0784,1.94,0.116,0.003,0.292,0.108,0.468,0.013
711761,1.2828,2.0,0.104,0.002,0.298,0.112,0.466,0.018
712761,1.772,2.07,0.102,0.001,0.298,0.103,0.473,0.023
713761,1.0692,2.13,0.097,0.004,0.27,0.1,0.505,0.024
714761,-0.1292,2.01,0.099,0.006,0.288,0.107,0.479,0.021
715761,1.764,2.06,0.113,0.002,0.282,0.092,0.483,0.028
716761,1.7792,2.07,0.11,0.004,0.285,0.113,0.473,0.015
717761,0.714,2.06,0.097,0.003,0.289,0.129,0.465,0.017
718761,0.9022,2.11,0.103,0.004,0.286,0.107,0.481,0.019
719761,0.5542,2.12,0.116,0.003,0.296,0.111,0.464,0.01
