timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1441521,1.676,2.37,0.091,0.005,0.723,0.133,0.006,0.042
1442521,-0.3216,2.27,0.079,0.009,0.735,0.136,0.008,0.033
1443521,-1.1664,2.15,0.098,0.009,0.721,0.125,0.006,0.041
1444521,1.6656,2.32,0.098,0.006,0.73,0.125,0.007,0.034
1445521,0.0896,2.31,0.091,0.004,0.729,0.131,0.008,0.037
1446521,0.8936,2.18,0.098,0.004,0.72,0.13,0.01,0.038
1447521,4.976,2.13,0.086,0.008,0.718,0.14,0.006,0.042
1448521,1.3216,2.23,0.105,0.006,0.729,0.129,0.004,0.027
1449521,-2.1024,2.3,0.079,0.01,0.736,0.14,0.005,0.03
1450521,0.726,2.3,0.092,0.01,0.742,0.132,0.006,0.018
1451521,-2.012,2.16,0.112,0.006,0.73,0.118,0.009,0.025
1452521,-0.176,2.46,0.09,0.005,0.734,0.134,0.005,0.032
1453521,4.032,2.49,0.088,0.008,0.742,0.133,0.007,0.022
1454521,-0.3024,2.41,0.094,0.009,0.745,0.123,0.007,0.022
1455521,1.228,2.38,0.073,0.007,0.746,0.147,0.003,0.024
1456521,-2.3784,2.31,0.091,0.009,0.741,0.127,0.01,0.022
1457521,-0.44,2.18,0.091,0.007,0.746,0.132,0.004,0.02
1458521,-0.5024,2.42,0.094,0.002,0.735,0.133,0.005,0.031
1459521,0.9176,2.32,0.096,0.004,0.734,0.133,0.006,0.027
1460521,-1.788,2.42,0.095,0.007,0.744,0.128,0.005,0.021
1461521,2.392,2.32,0.097,0.002,0.74,0.13,0.008,0.023
1462521,-0.0,2.36,0.085,0.005,0.754,0.135,0.002,0.019
1463521,-2.368,2.41,0.093,0.007,0.737,0.133,0.006,0.024
1464521,2.004,2.41,0.076,0.007,0.75,0.139,0.004,0.024
1465521,3.3872,2.39,0.076,0.007,0.757,0.14,0.008,0.012
1466521,-1.9104,2.19,0.09,0.006,0.738,0.129,0.01,0.027
1467521,-0.784,2.25,0.096,0.002,0.75,0.13,0.004,0.018
1468521,0.828,2.46,0.102,0.005,0.739,0.131,0.005,0.018
1469521,2.8736,2.25,0.083,0.007,0.739,0.141,0.006,0.024
1470521,-0.0,2.36,0.098,0.006,0.742,0.129,0.006,0.019
1471521,0.4816,2.32,0.104,0.004,0.749,0.123,0.007,0.013
1472521,2.0616,2.16,0.102,0.004,0.741,0.126,0.007,0.02
1473521,2.2,2.35,0.091,0.009,0.751,0.134,0.004,0.011
1474521,-1.5024,2.38,0.095,0.006,0.737,0.134,0.012,0.016
1475521,0.628,2.37,0.103,0.004,0.754,0.126,0.001,0.012
1476521,-0.02,2.46,0.096,0.009,0.739,0.131,0.005,0.02
1477521,1.58,2.39,0.089,0.005,0.753,0.13,0.005,0.018
1478521,-3.04,2.15,0.108,0.003,0.742,0.124,0.004,0.019
1479521,-0.804,2.28,0.1,0.006,0.734,0.13,0.01,0.02
1480521,-2.168,2.06,0.107,0.006,0.73,0.13,0.007,0.02
1481521,2.9392,2.33,0.098,0.002,0.744,0.125,0.007,0.024
1482521,1.1728,2.26,0.086,0.001,0.753,0.135,0.004,0.021
1483521,1.8776,2.26,0.093,0.005,0.74,0.132,0.005,0.025
